doc_id	excl_mrk_num	ques_mrk_num	poin_mrk_num	ellp_mrk_num
4679	5	4	125	0
4680	9	4	52	0
4681	26	28	134	10
4682	11	23	55	6
4683	1	1	86	9
4684	7	8	55	1
4685	22	31	319	26
4686	5	192	804	22
4687	4	114	1985	2
4688	10	22	63	5
4689	8	24	67	4
4690	5	9	35	1
4691	2	0	101	2
4692	0	3	22	0
4693	1	4	3	0
4694	3	11	66	5
4695	0	18	104	3
4696	0	3	23	2
4697	0	22	22	1
4698	0	0	73	0
4699	0	0	692	1
4700	25	18	85	3
4701	189	33	514	0
4702	0	2	90	0
4703	1	0	79	0
4704	5	3	117	1
4705	6	39	199	4
4706	3	6	65	20
4707	1	30	107	4
4708	10	11	172	2
4709	0	0	98	0
4710	1	0	96	3
4711	0	2	617	0
4712	150	245	6586	127
4713	14	7	148	18
4714	25	71	332	9
4715	4	9	144	4
4716	31	11	236	21
4717	17	2	1671	4
4718	18	16	442	0
4719	4	0	20	0
4720	2	1	38	2
4721	11	9	90	39
4722	7	16	51	5
4723	19	12	83	14
4724	194	177	3914	0
4725	4	11	141	7
4726	0	2	37	0
4727	1	0	58	0
4728	70	58	776	68
4729	8	5	113	0
4730	4	107	187	86
4731	0	0	1138	0
4732	13	2	35	0
4733	0	3	54	7
4734	4	9	2216	21
4735	3	4	232	3
4736	113	179	2036	279
4737	2	63	333	4
4738	60	233	3250	5
4739	1	7	84	0
4740	3	6	51	0
4741	9	59	2013	0
4742	4	3	28	6
4743	5	30	113	1
4744	2	16	38	1
4745	100	31	386	76
4746	86	15	1827	1
4747	0	1	56	6
4748	3	2	10	1
4749	3	2	27	0
4750	0	32	51	0
4751	11	30	186	17
4752	5	8	49	2
4753	11	9	88	2
4754	0	2	70	0
4755	2	9	435	2
4756	3	6	28	4
4757	5	7	26	0
4758	3	22	2628	0
4759	3	11	35	2
4760	4	2	480	2
4761	0	4	20	1
4762	3	17	1063	0
4763	35	17	228	21
4764	3	2	141	0
4765	0	0	1196	0
4766	1	0	1407	0
4767	11	5	82	8
4768	1	2	15	2
4769	40	38	351	39
4770	0	0	16	0
4771	2	2	8	1
4772	16	7	94	2
4773	0	0	1223	0
4774	2	1	97	0
4775	12	1	88	0
4776	98	196	924	88
4777	65	96	7261	0
4778	0	4	81	0
4779	2	17	11	1
4780	4	3	215	0
4781	0	1	59	0
4782	0	11	217	1
4783	117	33	92	3
4784	6	1	42	0
4785	3	2	255	0
4786	2	3	33	3
4787	19	13	312	13
4788	75	28	286	6
4789	9	14	50	0
4790	118	42	895	74
4791	0	2	10	1
4792	9	95	386	2
4793	0	9	57	0
4794	1	1	6	0
4795	65	42	352	48
4796	8	5	99	1
4797	0	5	34	2
4798	1	10	56	0
4799	2	11	71	6
4800	5	10	256	8
4801	33	34	226	22
4802	115	234	1316	9
4803	3	0	111	0
4804	7	1	296	2
4805	13	6	51	4
4806	1	13	99	7
4807	6	6	36	1
4808	0	15	32	0
4809	4	2	76	5
4810	4	4	30	0
4811	1	3	43	0
4812	3	6	79	13
4813	1	3	99	1
4814	1	1	21	3
4815	2	5	91	10
4816	5	7	150	1
4817	2	0	124	0
4818	12	59	425	49
4819	50	152	1039	329
4820	0	0	10	0
4821	268	369	5727	2
4822	3	17	946	0
4823	1	4	10	0
4824	67	328	3972	6
4825	4	0	44	0
4826	44	157	2613	1
4827	0	9	60	20
4828	12	4	267	5
4829	249	332	4385	26
4830	3	4	25	0
4831	2	1	62	1
4832	2	1	30	1
4833	16	15	276	2
4834	51	193	1348	62
4835	0	1	347	1
4836	3	5	1571	0
4837	1	9	134	1
4838	271	371	2345	26
4839	11	8	450	1
4840	528	210	1650	2
4841	5	1	21	0
4842	974	1332	9205	609
4843	24	3	118	5
4844	0	8	94	1
4845	7	2	102	3
4846	649	643	4211	0
4847	28	218	2978	6
4848	4	0	41	0
4849	13	8	46	1
4850	3	2	291	4
4851	103	92	4618	1
4852	0	5	29	0
4853	3	22	86	9
4854	0	2	33	0
4855	1	9	52	0
4856	4	0	20	4
4857	1	13	22	0
4858	1	3	362	9
4859	4	4	10	2
4860	29	20	35	10
4861	10	0	102	1
4862	4	22	205	4
4863	90	70	297	54
4864	1	6	72	20
4865	19	83	476	18
4866	1726	36	2940	330
4867	14	49	1106	0
4868	7	1	513	0
4869	1	1	30	1
4870	0	36	618	0
4871	4	4	94	1
4872	10	10	1424	39
4873	28	5	472	18
4874	2	19	33	1
4875	2	16	166	0
4876	2	2	33	5
4877	1	11	69	0
4878	3	15	635	0
4879	19	0	71	0
4880	573	302	3637	247
4881	4	2	27	8
4882	6	20	154	0
4883	10	12	977	317
4884	1	32	26	0
4885	3	17	50	0
4886	64	2	794	2
4887	2	12	77	7
4888	2	1	2	0
4889	23	36	310	5
4890	253	57	935	37
4891	1	4	37	0
4892	2	5	3	0
4893	32	58	1484	2
4894	1	4	204	0
4895	2	0	150	0
4896	7	4	48	11
4897	0	0	543	2
4898	2	27	23	7
4899	7	3	150	1
4900	32	52	409	42
4901	5	2	78	10
4902	3	0	14	0
4903	2	1	27	1
4904	13	13	109	7
4905	32	42	159	6
4906	1	2	16	0
4907	2	10	49	0
4908	3	2	10	0
4909	0	12	9	0
4910	2	0	37	0
4911	5	10	306	2
4912	1	12	121	2
4913	2	5	189	0
4914	14	1	9	0
4915	2	5	166	0
4916	2	2	83	0
4917	55	19	112	20
4918	120	15	280	0
4919	1	1	9	0
4920	0	0	3	0
4921	0	0	43	0
4922	184	250	2495	185
4923	1	3	9	0
4924	8	18	85	7
4925	0	0	48	4
4926	24	7	886	1
4927	3	3	37	6
4928	1	0	330	0
4929	13	12	61	7
4930	3	48	54	8
4931	0	17	33	0
4932	0	0	12	0
4933	10	11	157	25
4934	2	3	2	0
4935	3	4	91	2
4936	46	29	262	27
4937	30	93	1217	3
4938	3	5	83	0
4939	44	217	1975	3
4940	1	1	6	1
4941	0	0	4	0
4942	19	34	306	19
4943	8	6	59	0
4944	18	27	57	6
4945	1	0	26	1
4946	2	2	49	0
4947	2	1	14	0
4948	74	174	625	64
4949	2	1	71	1
4950	14	34	1135	3
4951	11	16	42	1
4952	0	0	50	0
4953	1	3	42	0
4954	0	1	11	0
4955	5	3	26	6
4956	2	0	9	0
4957	55	189	184	1
4958	7	39	114	15
4959	3	7	174	1
4960	131	212	4187	375
4961	7	2	67	9
4962	2	0	7	0
4963	15	19	93	4
4964	199	102	1969	44
4965	7	0	67	0
4966	3	4	50	0
4967	2	2	0	0
4968	25	18	450	1
4969	0	3	244	0
4970	5	1	90	1
4971	0	0	90	0
4972	7	6	62	20
4973	5	14	87	6
4974	8	3	139	2
4975	6	3	50	4
4976	3	0	114	1
4977	2	1	33	0
4978	0	5	35	0
4979	9	71	851	0
4980	131	212	1586	136
4981	21	6	74	15
4982	686	729	4531	307
4983	0	1	55	0
4984	18	14	555	0
4985	9	15	87	7
4986	16	3	65	1
4987	1	2	55	0
4988	5	1	67	0
4989	0	1	7	0
4990	4	3	25	6
4991	13	8	26	2
4992	0	7	36	0
4993	1	3	80	1
4994	27	9	201	29
4995	6	9	113	7
4996	10	0	28	0
4997	0	0	5	0
4998	3	1	272	0
4999	0	4	41	0
5000	71	100	281	0
5001	15	22	103	14
5002	45	194	2881	3
5003	564	1162	7366	461
5004	2	10	60	20
5005	0	2	48	2
5006	1	2	32	2
5007	5	3	37	2
5008	4	5	118	1
5009	180	268	1287	12
5010	4	0	99	2
5011	12	13	349	0
5012	16	7	55	0
5013	10	5	19	1
5014	6	33	183	12
5015	0	1	391	0
5016	12	202	1688	0
5017	0	0	39	0
5018	0	0	55	0
5019	3	5	99	2
5020	2	18	42	1
5021	11	20	96	0
5022	1	4	7	0
5023	16	18	613	0
5024	3	21	92	6
5025	0	2	1079	0
5026	4	2	34	0
5027	0	0	0	0
5028	12	38	638	8
5029	0	2	198	3
5030	1	1	5	0
5031	6	5	56	1
5032	7	3	47	0
5033	5	0	7	0
5034	3	3	87	1
5035	11	38	403	0
5036	15	13	103	9
5037	0	0	3	0
5038	74	23	577	50
5039	8	3	301	4
5040	0	8	42	0
5041	4	3	500	0
5042	47	10	267	3
5043	2	6	7	0
5044	24	19	93	2
5045	0	1	35	0
5046	11	4	219	6
5047	138	10	282	1
5048	244	82	3393	6
5049	0	1	7	0
5050	22	6	43	10
5051	17	12	1140	0
5052	2	2	1067	1
5053	0	2	1940	0
5054	16	31	223	11
5055	25	63	265	9
5056	21	27	740	0
5057	7	6	310	9
5058	7	5	69	3
5059	2	23	68	7
5060	4	14	70	4
5061	3	47	690	0
5062	2	16	193	0
5063	6	1	107	0
5064	2	3	58	4
5065	1	8	359	7
5066	0	8	63	1
5067	3	8	130	0
5068	11	18	191	20
5069	2577	641	2142	8
5070	7	7	95	1
5071	1	0	20	0
5072	2	2	100	0
5073	16	57	3020	2
5074	0	0	352	9
5075	6	24	562	3
5076	1706	211	922	2
5077	3	3	95	3
5078	3	10	1933	42
5079	7	14	212	24
5080	1	0	564	0
5081	5	1	23	4
5082	6	2	274	5
5083	21	47	444	17
5084	1	10	174	1
5085	74	212	3021	11
5086	5	11	170	2
5087	0	15	22	2
5088	0	0	15	0
5089	7	0	23	4
5090	7	1	113	0
5091	97	310	2005	178
5092	0	2	4	0
5093	2	4	106	0
5094	43	36	551	64
5095	30	59	155	24
5096	2	8	96	9
5097	3	5	90	1
5098	4	36	1032	9
5099	0	0	54	0
5100	93	108	480	8
5101	4	5	332	0
5102	0	1	8	0
5103	0	1	30	0
5104	1	0	256	1
5105	147	157	1918	34
5106	2	0	17	0
5107	4	0	31	0
5108	25	25	114	6
5109	4	15	102	1
5110	0	0	37	0
5111	33	41	237	4
5112	9	0	122	0
5113	2	3	14	1
5114	24	34	341	55
5115	47	220	207	4
5116	0	8	90	0
5117	17	14	196	3
5118	16	22	219	11
5119	14	29	141	16
5120	2	9	1031	0
5121	7	12	490	8
5122	0	2	31	0
5123	8	25	124	5
5124	0	0	44	0
5125	4	0	40	0
5126	27	28	51	3
5127	63	96	399	8
5128	1	4	64	19
5129	3	4	23	0
5130	0	1	67	0
5131	8	0	13	0
5132	9	6	23	1
5133	44	9	939	7
5134	5	13	107	12
5135	7	0	31	0
5136	6	0	6	1
5137	7	3	83	0
5138	9	5	73	14
5139	3	4	40	0
5140	4	2	91	1
5141	0	0	85	0
5142	2	1	53	1
5143	1	3	75	1
5144	28	33	488	35
5145	3	11	883	1
5146	0	5	27	0
5147	1	1	69	1
5148	1	1	1597	0
5149	10	12	58	5
5150	2	3	67	2
5151	1	1	100	3
5152	8	16	33	0
5153	0	0	157	0
5154	7	9	275	0
5155	0	14	36	0
5156	9	8	101	0
5157	0	2	26	0
5158	4	0	1184	0
5159	3	2	10	0
5160	8	21	107	8
5161	0	0	62	0
5162	1	1	85	0
5163	3	5	37	4
5164	12	7	83	4
5165	244	484	3375	0
5166	0	26	1241	0
5167	2	0	17	0
5168	0	1	44	0
5169	25	24	363	14
5170	6	18	130	13
5171	19	13	35	6
5172	0	1	146	0
5173	1	14	454	5
5174	0	1	148	1
5175	2	12	73	1
5176	0	1	8	0
5177	4	2	46	0
5178	7	24	104	4
5179	3	2	36	0
5180	1	21	37	12
5181	3	0	94	1
5182	2	9	76	0
5183	40	13	2059	30
5184	2	7	291	0
5185	6	3	218	2
5186	40	259	3431	14
5187	15	4	84	0
5188	0	2	55	8
5189	4	3	863	5
5190	0	3	99	0
5191	1	0	42	1
5192	4	31	59	12
5193	16	48	1030	0
5194	1	2	25	0
5195	0	6	41	1
5196	6	1	96	2
5197	5	0	33	0
5198	3	23	1190	0
5199	1	3	76	0
5200	1	0	4	0
5201	31	45	250	151
5202	11	7	17	0
5203	22	39	76	21
5204	0	2	1023	0
5205	9	3	77	7
5206	13	7	1438	4
5207	14	4	19	1
5208	14	32	114	7
5209	3	8	109	0
5210	1	3	10	0
5211	0	5	973	1
5212	0	11	963	0
5213	1	0	30	0
5214	1	0	533	0
5215	5	0	20	2
5216	0	2	97	0
5217	4	0	18	4
5218	0	3	898	25
5219	36	179	647	48
5220	46	45	435	17
5221	56	410	2072	10
5222	1	3	17	0
5223	108	73	490	38
5224	240	269	1581	204
5225	8	21	53	13
5226	10	22	63	5
5227	2	7	13	1
5228	29	123	356	25
5229	0	0	103	0
5230	5	23	74	1
5231	6	6	118	1
5232	1	3	1	0
5233	0	0	18	0
5234	2	8	9	2
5235	2	9	57	1
5236	8	7	52	2
5237	11	54	282	15
5238	1	1	39	3
5239	0	0	125	0
5240	9	12	132	22
5241	55	155	3605	70
5242	0	23	206	0
5243	2	1	126	0
5244	58	164	935	301
5245	11	51	3601	0
5246	88	388	1633	0
5247	51	5	144	101
5248	0	6	67	1
5249	1	3	28	1
5250	14	22	111	0
5251	0	2	516	0
5252	22	4	15	0
5253	20	58	580	36
5254	1	4	228	0
5255	0	11	7	0
5256	4	22	258	18
5257	6	4	28	0
5258	0	11	158	0
5259	23	233	2742	3
5260	97	9	484	20
5261	1	5	99	0
5262	6	5	839	0
5263	0	10	9	4
5264	2	1	1143	4
5265	4	0	43	1
5266	1	1	13	0
5267	7	5	36	0
5268	0	3	356	0
5269	2	5	7	1
5270	1	11	148	0
5271	3	8	88	1
5272	1	0	31	1
5273	14	5	114	0
5274	112	537	5220	198
5275	0	0	180	0
5276	4	3	1	0
5277	1	0	643	1
5278	4	6	102	9
5279	2	5	220	0
5280	130	106	1537	91
5281	26	2	151	10
5282	0	0	106	0
5283	1	0	17	0
5284	186	156	4318	83
5285	40	353	4484	6
5286	5	4	116	1
5287	11	7	56	6
5288	0	4	2225	9
5289	3	6	91	1
5290	440	227	3589	16
5291	1	4	97	1
5292	1	2	118	0
5293	13	7	204	1
5294	2	5	19	1
5295	0	2	48	2
5296	2	0	48	0
5297	72	25	373	44
5298	2	10	39	1
5299	1	1	822	2
5300	205	671	5123	43
5301	22	16	1022	4
5302	37	35	4991	106
5303	49	1	857	0
5304	2	2	29	7
5305	0	274	5237	2
5306	0	0	188	0
5307	27	5	103	0
5308	5	5	49	4
5309	3	4	13	2
5310	1	4	24	2
5311	0	0	36	0
5312	8	8	94	22
5313	513	453	3088	55
5314	17	30	290	30
5315	139	97	3004	448
5316	124	87	1996	75
5317	0	5	62	21
5318	58	130	1071	40
5319	0	1	25	0
5320	1	0	29	0
5321	3	3	95	2
5322	5	18	121	2
5323	0	2	98	0
5324	8	10	154	0
5325	0	1	113	1
5326	0	7	107	0
5327	21	3	59	4
5328	1	1	18	8
5329	10	4	11	1
5330	6	10	66	7
5331	0	15	78	0
5332	30	13	178	1
5333	2	4	19	6
5334	4	24	76	1
5335	63	58	1988	1
5336	9	7	92	0
5337	43	53	366	24
5338	12	40	282	0
5339	78	93	2506	51
5340	10	17	54	5
5341	28	20	285	3
5342	1	0	240	1
5343	4	1	37	3
5344	3	2	1	0
5345	33	27	284	28
5346	0	1	131	1
5347	2	0	1340	1
5348	1	8	68	21
5349	5	8	715	1
5350	2	0	135	0
5351	2	0	57	2
5352	277	327	2605	0
5353	8	4	125	1
5354	18	5	14	0
5355	0	0	75	3
5356	3	67	1180	0
5357	7	7	65	0
5358	3	2	3	2
5359	0	2	43	0
5360	1	4	4	0
5361	22	14	142	5
5362	0	4	35	1
5363	2	1	36	2
5364	0	0	448	0
5365	0	2	12	0
5366	7	1	708	0
5367	4	2	12	0
5368	0	0	405	0
5369	6	14	139	0
5370	99	14	324	0
5371	9	16	431	5
5372	0	2	229	0
5373	5	13	157	2
5374	1	8	928	17
5375	3	1	235	0
5376	11	15	110	1
5377	5	7	1098	0
5378	0	4	69	20
5379	4	2	8	3
5380	0	8	308	0
5381	0	0	558	18
5382	0	1	145	0
5383	14	2	125	1
5384	2	23	158	10
5385	2	1	27	0
5386	240	291	1080	22
5387	8	10	62	7
5388	18	40	2941	9
5389	82	75	634	0
5390	16	39	92	16
5391	62	211	2161	4
5392	3	14	636	0
5393	3	7	87	1
5394	16	16	21	4
5395	0	19	207	0
5396	6	0	45	1
5397	2	1	41	0
5398	3	3	8	0
5399	4	2	92	5
5400	1	8	63	20
5401	1	3	62	11
5402	1	10	126	0
5403	21	35	1525	3
5404	0	1	94	1
5405	0	4	60	19
5406	8	0	30	0
5407	5	34	188	28
5408	4	2	61	0
5409	9	42	1387	4
5410	1	0	65	9
5411	0	56	25	1
5412	0	0	57	0
5413	0	1	54	0
5414	39	25	134	7
5415	3	2	715	0
5416	44	26	274	115
5417	0	23	110	0
5418	68	14	154	3
5419	2	1	0	0
5420	1	2	28	0
5421	21	0	167	10
5422	91	32	662	41
5423	1	5	36	1
5424	2	0	105	0
5425	0	1	18	0
5426	4	2	12	4
5427	0	0	109	0
5428	0	0	859	0
5429	109	14	1169	18
5430	8	6	133	8
5431	0	1	416	0
5432	8	2	32	4
5433	65	30	202	1
5434	2	2	17	0
5435	121	200	1225	394
5436	2	5	11	3
5437	4	8	93	5
5438	7	5	31	8
5439	22	40	4215	1
5440	3	5	319	2
5441	7	22	99	9
5442	6	8	67	20
5443	0	0	15	0
5444	7	17	107	8
5445	22	3	199	6
5446	134	249	3608	27
5447	0	1	14	0
5448	1	2	7	0
5449	76	43	366	32
5450	4	19	64	7
5451	4	12	77	4
5452	5	6	66	0
5453	3	3	27	6
5454	35	193	2446	44
5455	6	10	38	2
5456	0	2	88	0
5457	12	10	678	0
5458	7	4	71	3
5459	5	4	108	0
5460	0	0	51	0
5461	12	7	188	0
5462	1	6	103	0
5463	48	38	952	2
5464	14	17	116	10
5465	103	62	435	74
5466	4	1	82	0
5467	3	2	18	1
5468	14	25	77	0
5469	1	0	175	0
5470	3	4	65	0
5471	4	3	4062	0
5472	0	0	0	0
5473	28	98	830	53
5474	3	0	8	0
5475	6	1	30	1
5476	0	3	35	0
5477	1	4	26	0
5478	0	8	24	5
5479	1	3	131	5
5480	6	0	113	1
5481	0	2	117	0
5482	170	179	907	132
5483	19	48	472	1
5484	3	4	353	7
5485	1	1	1440	0
5486	10	18	200	3
5487	19	25	130	10
5488	39	29	3137	1
5489	14	10	51	0
5490	2	1	77	0
5491	3	1	14	0
5492	6	9	128	0
5493	15	1	140	1
5494	5	9	97	0
5495	59	0	253	13
5496	229	389	4762	1
5497	9	5	351	18
5498	31	120	517	132
5499	6	4	108	2
5500	20	20	152	3
5501	2	1	15	0
5502	5	1	6	0
5503	5	5	2791	20
5504	3	7	14	1
5505	31	13	2333	18
5506	16	14	871	7
5507	0	5	59	1
5508	5	67	287	20
5509	1	4	24	2
5510	2	1	79	0
5511	3	0	43	0
5512	3	3	99	1
5513	0	3	34	0
5514	65	200	921	255
5515	8	24	189	0
5516	7	0	28	0
5517	187	7	1290	1
5518	4	10	42	3
5519	11	4	106	1
5520	48	94	363	26
5521	13	13	153	4
5522	13	10	69	1
5523	7	17	57	6
5524	3	5	152	0
5525	2	21	44	10
5526	8	3	101	0
5527	4	0	575	1
5528	363	171	1727	28
5529	6	7	86	6
5530	6	5	32	0
5531	676	255	2835	39
5532	5	3	307	1
5533	0	0	65	0
5534	4	9	352	4
5535	24	33	198	1
5536	2	4	25	1
5537	37	246	1588	113
5538	112	17	791	22
5539	0	0	10	0
5540	131	116	1068	247
5541	3	3	209	0
5542	0	3	63	0
5543	9	58	2116	15
5544	0	1	4	0
5545	6	11	335	0
5546	1	1	20	0
5547	2	1	103	8
5548	1	4	64	19
5549	5	0	772	3
5550	27	32	366	17
5551	9	30	96	1
5552	0	0	17	0
5553	59	72	981	7
5554	2	5	101	0
5555	5	10	7	1
5556	17	62	638	4
5557	0	0	199	0
5558	46	171	898	231
5559	1	1	3	0
5560	3	4	20	0
5561	18	15	69	6
5562	123	7	152	6
5563	0	1	0	0
5564	5	11	70	3
5565	2	1	180	0
5566	5	4	113	4
5567	0	0	55	0
5568	0	0	0	0
5569	3	6	104	1
5570	1	0	18	0
5571	2	1	67	4
5572	83	86	521	0
5573	1	4	66	0
5574	82	71	790	15
5575	12	23	112	3
5576	6	20	56	7
5577	57	28	1158	16
5578	43	48	458	19
5579	10	89	485	14
5580	1	4	109	5
5581	16	15	88	11
5582	6	1	5	0
5583	17	21	132	2
5584	8	4	29	0
5585	2	20	52	1
5586	1	1	685	1
5587	4	2	73	10
5588	1	0	103	0
5589	73	337	4062	40
5590	15	60	1070	16
5591	6	30	138	1
5592	16	6	208	10
5593	0	6	43	6
5594	1	0	14	0
5595	3	2	264	0
5596	3	12	81	0
5597	0	1	707	0
5598	18	13	85	0
5599	43	13	587	53
5600	25	7	259	1
5601	0	2	595	1
5602	2	6	60	0
5603	0	0	20	0
5604	160	2	10839	14
5605	0	3	30	2
5606	1	5	63	1
5607	47	9	293	0
5608	41	56	240	0
5609	0	0	78	8
5610	0	15	469	1
5611	20	18	189	12
5612	1	1	19	0
5613	8	8	15	1
5614	4	67	1447	11
5615	15	30	201	6
5616	3	3	36	6
5617	3	3	258	2
5618	7	6	413	0
5619	4	2	79	0
5620	22	0	658	1
5621	2	0	43	0
5622	27	1	71	1
5623	0	6	58	0
5624	10	8	56	4
5625	6	8	223	7
5626	8	16	72	5
5627	240	207	970	23
5628	0	22	34	0
5629	0	14	73	0
5630	1	9	26	2
5631	14	51	312	13
5632	5	12	1557	1
5633	5	78	293	11
5634	8	4	171	8
5635	0	1	70	0
5636	132	216	1196	152
5637	1	1	14	0
5638	0	0	1499	0
5639	1	3	58	1
5640	113	20	390	2
5641	24	59	536	137
5642	4	23	102	0
5643	5	1	6	0
5644	1	7	3486	0
5645	8	6	44	0
5646	4421	6636	55464	1940
5647	115	206	3865	0
5648	3	3	34	6
5649	1	4	38	1
5650	9	14	77	1
5651	2	4	93	6
5652	25	208	4056	0
5653	0	0	25	10
5654	0	2	293	12
5655	11	31	254	6
5656	2	0	69	0
5657	1	27	750	0
5658	1	1	6	0
5659	0	0	1095	0
5660	1	8	75	1
5661	334	162	1824	90
5662	347	272	3042	6
5663	6	19	94	13
5664	3	36	298	0
5665	3	0	526	0
5666	30	2	848	0
5667	2	10	39	2
5668	28	31	381	34
5669	2	1	109	4
5670	12	2	178	0
5671	0	1	40	2
5672	49	47	475	31
5673	9	21	64	0
5674	22	103	103	0
5675	149	0	1028	3
5676	19	29	137	10
5677	8	8	47	10
5678	1	8	84	0
5679	0	0	3161	0
5680	15	12	789	2
5681	65	108	1114	0
5682	0	1	124	1
5683	10	1	38	0
5684	3	12	7	0
5685	0	2	23	0
5686	4	16	69	3
5687	3	8	203	0
5688	6	14	78	0
5689	0	0	41	0
5690	0	0	86	1
5691	5	2	21	0
5692	1	11	32	0
5693	1	1	49	0
5694	3	1	171	23
5695	7	5	93	2
5696	0	3	199	0
5697	3	7	1710	0
5698	0	4	713	0
5699	1	1	27	0
5700	8	27	128	14
5701	0	0	41	0
5702	1	3	61	0
5703	57	78	469	13
5704	0	5	38	3
5705	0	7	65	20
5706	3	2	78	0
5707	2	3	167	5
5708	12	56	154	4
5709	0	1	179	0
5710	58	2	140	0
5711	52	194	198	2
5712	0	0	46	0
5713	2	0	666	1
5714	65	39	645	59
5715	3	6	106	1
5716	0	0	15	0
5717	7	8	53	20
5718	1	14	112	5
5719	10	4	24	1
5720	1	1	147	0
5721	4	52	224	5
5722	2	17	20	1
5723	39	19	295	7
5724	7	46	320	18
5725	2	2	138	5
5726	1	0	184	0
5727	1	22	102	6
5728	1	29	23	0
5729	38	17	214	12
5730	13	1	58	4
5731	0	0	93	12
5732	2	2	25	0
5733	8	5	167	0
5734	0	0	109	0
5735	193	326	1467	342
5736	6	0	28	0
5737	0	6	54	1
5738	10	17	86	8
5739	16	9	349	2
5740	0	2	86	0
5741	12	6	147	14
5742	2	18	643	2
5743	2	1	110	0
5744	0	1	119	0
5745	3	3	24	6
5746	4	12	109	2
5747	3	13	1106	30
5748	22	22	239	0
5749	7	3	35	5
5750	1	6	77	0
5751	2	20	64	0
5752	8	12	402	5
5753	7	3	49	0
5754	4	0	384	5
5755	1	1	6	1
5756	4	3	353	0
5757	6	4	122	10
5758	1	3	620	1
5759	1	0	36	1
5760	5	2	17	1
5761	1	7	138	1
5762	83	29	494	1
5763	0	45	74	11
5764	11	10	92	14
5765	0	0	30	0
5766	4	10	74	4
5767	0	5	85	3
5768	9	7	82	19
5769	6	0	27	0
5770	10	9	263	0
5771	2	0	300	1
5772	3	3	41	0
5773	13	12	86	3
5774	0	3	3	0
5775	31	48	365	10
5776	52	44	420	32
5777	0	2	254	0
5778	5	33	1275	2
5779	1	1	42	0
5780	0	0	24	0
5781	6	42	168	0
5782	3	4	60	19
5783	4	7	1515	2
5784	3	11	235	2
5785	0	1	33	0
5786	2	4	16	0
5787	20	17	84	13
5788	0	4	18	0
5789	1	1	46	4
5790	2	0	76	0
5791	2	0	47	0
5792	1	0	6	1
5793	2	1	119	6
5794	3	3	48	6
5795	3	1	235	7
5796	5	8	103	2
5797	40	10	748	0
5798	12	9	110	1
5799	2	8	68	0
5800	1418	1915	10160	0
5801	2	17	34	0
5802	1	12	37	0
5803	9	19	4110	2
5804	4414	3482	38445	1974
5805	16	42	196	16
5806	1	2	81	0
5807	6	1	6	0
5808	19	22	186	10
5809	9	11	83	20
5810	1	1	16	0
5811	1	0	59	3
5812	31	5	580	2
5813	0	3	75	2
5814	59	12	2448	1
5815	18	6	177	1
5816	1	3	22	0
5817	20	5	177	0
5818	35	182	942	60
5819	2	7	46	0
5820	164	95	2711	126
5821	79	208	953	306
5822	0	5	266	1
5823	8	5	102	0
5824	1	1	22	1
5825	1	7	31	0
5826	5	4	58	18
5827	2	4	76	21
5828	6	1	0	0
5829	3	3	76	0
5830	0	166	146	3
5831	5	68	303	20
5832	2	1	3347	2
5833	22	76	1445	2
5834	1	16	79	7
5835	1	1	955	2
5836	2	3	47	10
5837	0	0	6	0
5838	5	1	6	0
5839	0	19	426	0
5840	2	17	118	0
5841	0	0	21	0
5842	1	13	133	0
5843	116	96	1082	0
5844	55	46	380	62
5845	4	22	76	7
5846	298	484	1697	14
5847	5	15	54	3
5848	3	3	53	6
5849	10	19	128	6
5850	1	2	209	1
5851	0	0	19	0
5852	49	99	426	0
5853	29	5	46	0
5854	173	231	2530	25
5855	1	2	61	3
5856	0	3	47	3
5857	1	3	37	0
5858	2	2	61	0
5859	1	5	42	0
5860	1	2	62	15
5861	0	1	996	1
5862	0	1	31	0
5863	3	10	79	21
5864	1	0	19	0
5865	223	206	1138	124
5866	0	10	34	0
5867	5	22	232	8
5868	14	58	1064	23
5869	47	112	1716	11
5870	2	1	180	0
5871	22	4	84	13
5872	1	0	116	0
5873	1	3	68	23
5874	20	24	1075	2
5875	17	5	204	6
5876	4	2	114	1
5877	0	0	12	4
5878	2	0	23	2
5879	15	17	80	6
5880	0	1	10	0
5881	4	19	577	0
5882	12	157	513	2
5883	4	4	7	1
5884	0	1	5	0
5885	1281	917	5528	472
5886	1	1	2540	2
5887	8	8	95	1
5888	1	22	58	4
5889	17	5	98	3
5890	6	9	148	1
5891	29	41	234	16
5892	0	2	264	0
5893	3	11	109	19
5894	83	109	983	66
5895	23	31	327	5
5896	0	1	7	1
5897	218	135	755	142
5898	34	32	223	16
5899	19	21	196	9
5900	0	1	31	1
5901	3	2	83	0
5902	0	19	84	1
5903	106	147	828	34
5904	6	12	96	13
5905	13	96	458	12
5906	10	2	17	0
5907	3	2	10	0
5908	1	4	1651	0
5909	103	208	382	26
5910	3	0	57	2
5911	9	82	1666	2
5912	0	0	46	0
5913	0	4	61	0
5914	0	2	281	0
5915	0	3	18	0
5916	4	10	33	4
5917	0	0	223	0
5918	0	7	56	0
5919	12	11	756	2
5920	4	1	280	1
5921	2	0	462	0
5922	3	8	12	0
5923	23	20	597	3
5924	2	21	50	6
5925	12	17	421	3
5926	24	170	4054	116
5927	8	39	171	2
5928	9	53	329	9
5929	5	3	40	2
5930	4	0	53	0
5931	3	3	210	0
